0.2275	0.4314	0.5
0.2364	0.4102	0.5
0.2302	0.426	0.5
0.2348	0.4139	0.5
0.2872	0.3754	0.5
0.2399	0.4005	0.5
0.2351	0.4136	0.5
0.2272	0.4324	0.5
0.2342	0.4169	0.5
0.2423	0.3927	0.5
0.2372	0.4082	0.5
0.239	0.4042	0.5
0.239	0.4023	0.5
0.2351	0.4144	0.5
0.2427	0.3912	0.5
0.2434	0.3897	0.5
0.2412	0.3966	0.5
0.2765	0.4151	0.5
0.2302	0.4253	0.5
0.2628	0.4009	0.5
0.2352	0.4149	0.5
0.2434	0.3895	0.5
0.227	0.4327	0.5
0.311	0.37	0.5
0.3001	0.3923	0.5
0.2376	0.4071	0.5
0.231	0.4242	0.5
0.2298	0.4264	0.5
0.2424	0.3925	0.5
0.1998	0.3621	0.5
0.2418	0.3957	0.5
0.227	0.4319	0.5
0.2419	0.3935	0.5
0.2321	0.4215	0.5
0.2564	0.3592	0.5
0.2376	0.4067	0.5
0.2352	0.4146	0.5
0.2377	0.4074	0.5
0.2413	0.3967	0.5
0.2315	0.423	0.5
0.2304	0.4268	0.5
0.225	0.4367	0.5
0.2136	0.3816	0.5
0.2094	0.3893	0.5
0.2332	0.419	0.5
0.2265	0.433	0.5
0.2669	0.415	0.5
0.2408	0.3974	0.5
0.2305	0.425	0.5
0.2166	0.3203	0.5
0.2372	0.4087	0.5
0.2038	0.3901	0.5
0.2245	0.442	0.5
0.2317	0.423	0.5
0.2448	0.3847	0.5
0.2375	0.3666	0.5
0.2489	0.3741	0.5
0.2417	0.3948	0.5
0.2249	0.4372	0.5
0.237	0.4083	0.5
0.1975	0.3778	0.5
0.242	0.394	0.5
0.2755	0.4077	0.5
0.5755	0.1258	0.5
0.701	0.1539	0.5
0.2775	0.3762	0.5
0.2608	0.3927	0.5
0.22	0.3904	0.5
0.2614	0.4071	0.5
0.2727	0.3956	0.5
0.2303	0.3823	0.5
0.2662	0.4009	0.5
0.22	0.3869	0.5
0.2436	0.3887	0.5
0.2414	0.3959	0.5
0.2691	0.4026	0.5
0.2416	0.3947	0.5
0.2481	0.3758	0.5
0.243	0.3902	0.5
0.2205	0.3898	0.5
0.2298	0.3758	0.5
0.2721	0.3876	0.5
0.2425	0.3915	0.5
0.2419	0.3943	0.5
0.2746	0.394	0.5
0.1967	0.3848	0.5
0.274	0.4006	0.5
0.2363	0.4116	0.5
0.2008	0.3802	0.5
0.2208	0.3716	0.5
0.2413	0.3957	0.5
0.2177	0.3906	0.5
0.2117	0.3752	0.5
0.268	0.4172	0.5
0.2606	0.3523	0.5
0.2375	0.4081	0.5
0.2765	0.4048	0.5
0.2791	0.3942	0.5
0.1947	0.3788	0.5
0.2765	0.4014	0.5
0.2029	0.3784	0.5
0.2463	0.3802	0.5
0.2038	0.3732	0.5
0.2435	0.3896	0.5
0.2771	0.4102	0.5
0.2016	0.4019	0.5
0.2416	0.3954	0.5
0.2452	0.3831	0.5
0.2195	0.3532	0.5
0.2837	0.3894	0.5
0.2731	0.3906	0.5
0.2717	0.3969	0.5
0.2447	0.3848	0.5
0.2883	0.3937	0.5
0.2437	0.3886	0.5
0.2681	0.4067	0.5
0.2411	0.3964	0.5
0.2149	0.3754	0.5
0.2214	0.3812	0.5
0.2074	0.3663	0.5
0.2805	0.393	0.5
0.2426	0.3904	0.5
0.2439	0.3879	0.5
0.2809	0.4189	0.5
0.2439	0.3878	0.5
0.287	0.4247	0.5
0.2066	0.3948	0.5
0.2725	0.4158	0.5
0.2282	0.3318	0.5
0.244	0.3873	0.5
0.2677	0.3917	0.5
0.2631	0.3953	0.5
0.2142	0.3523	0.5
0.2441	0.387	0.5
0.2447	0.3845	0.5
0.2295	0.3549	0.5
0.2847	0.3989	0.5
0.2086	0.3924	0.5
0.2563	0.3601	0.5
0.2443	0.3865	0.5
0.2241	0.3633	0.5
0.2589	0.3559	0.5
0.2443	0.3862	0.5
0.2089	0.396	0.5
0.2067	0.3788	0.5
0.2337	0.418	0.5
0.2511	0.369	0.5
0.282	0.3866	0.5
0.2651	0.4086	0.5
0.2788	0.388	0.5
0.2696	0.4123	0.5
0.2712	0.4112	0.5
0.2421	0.3933	0.5
0.1956	0.3389	0.5
0.2446	0.3852	0.5
0.2082	0.3609	0.5
0.2355	0.3325	0.5
0.2667	0.393	0.5
0.2647	0.4012	0.5
0.2842	0.3952	0.5
0.2133	0.3604	0.5
0.2756	0.3812	0.5
0.2448	0.3845	0.5
0.2448	0.3844	0.5
0.2393	0.4027	0.5
0.2876	0.3909	0.5
0.2392	0.4015	0.5
0.2591	0.3555	0.5
0.245	0.384	0.5
0.245	0.3839	0.5
0.245	0.3838	0.5
0.2622	0.4039	0.5
0.2184	0.3711	0.5
0.239	0.4031	0.5
0.2451	0.3835	0.5
0.2678	0.399	0.5
0.2651	0.3458	0.5
0.287	0.402	0.5
0.2013	0.3614	0.5
0.2496	0.3726	0.5
0.2453	0.383	0.5
0.2232	0.3645	0.5
0.2453	0.3828	0.5
0.2665	0.3957	0.5
0.2759	0.3948	0.5
0.272	0.3981	0.5
0.2371	0.4077	0.5
0.2454	0.3824	0.5
0.2561	0.3598	0.5
0.2455	0.3822	0.5
0.2462	0.379	0.5
0.2343	0.4159	0.5
0.2242	0.4344	0.5
0.2496	0.3725	0.5
0.2471	0.3785	0.5
0.2985	0.3975	0.5
0.2283	0.3408	0.5
0.2934	0.3968	0.5
0.2457	0.3814	0.5
0.2458	0.3814	0.5
0.242	0.3938	0.5
0.2343	0.4163	0.5
0.2214	0.3755	0.5
0.2408	0.3979	0.5
0.2459	0.3809	0.5
0.2854	0.3842	0.5
0.2885	0.4004	0.5
0.279	0.4092	0.5
0.2662	0.3446	0.5
0.246	0.3805	0.5
0.2424	0.3919	0.5
0.2771	0.3881	0.5
0.2461	0.3803	0.5
0.2487	0.3747	0.5
0.2363	0.4103	0.5
0.2173	0.3757	0.5
0.2331	0.4188	0.5
0.2463	0.3798	0.5
0.2463	0.3797	0.5
0.2463	0.3797	0.5
0.2255	0.3845	0.5
0.2098	0.3699	0.5
0.2183	0.3764	0.5
0.2714	0.417	0.5
0.2189	0.3879	0.5
0.2118	0.3859	0.5
0.2715	0.3951	0.5
0.2407	0.399	0.5
0.207	0.3735	0.5
0.2096	0.4	0.5
0.2668	0.3419	0.5
0.243	0.3905	0.5
0.2133	0.3763	0.5
0.2102	0.3814	0.5
0.2468	0.3784	0.5
0.2468	0.3783	0.5
0.2468	0.3782	0.5
0.2045	0.3752	0.5
0.2469	0.3781	0.5
0.2741	0.4072	0.5
0.1924	0.3785	0.5
0.247	0.3778	0.5
0.286	0.4041	0.5
0.2496	0.372	0.5
0.2872	0.3936	0.5
0.2471	0.3775	0.5
0.262	0.3509	0.5
0.1991	0.385	0.5
0.2472	0.3772	0.5
0.2472	0.3772	0.5
0.2473	0.3771	0.5
0.2581	0.3574	0.5
0.2206	0.3673	0.5
0.2243	0.367	0.5
0.2638	0.4133	0.5
0.238	0.4066	0.5
0.2572	0.3579	0.5
0.2035	0.3843	0.5
0.2603	0.3531	0.5
0.2049	0.3815	0.5
0.2476	0.3762	0.5
0.2701	0.4093	0.5
0.2187	0.3913	0.5
0.2311	0.4235	0.5
0.2123	0.3816	0.5
0.2355	0.4138	0.5
0.2679	0.342	0.5
0.1949	0.3905	0.5
0.2902	0.3919	0.5
0.2397	0.4015	0.5
0.2847	0.3871	0.5
0.248	0.3753	0.5
0.2442	0.3876	0.5
0.245	0.3833	0.5
0.2794	0.4221	0.5
0.2702	0.415	0.5
0.2089	0.3887	0.5
0.2121	0.3915	0.5
0.2094	0.3679	0.5
0.2675	0.4119	0.5
0.2922	0.4148	0.5
0.2068	0.3902	0.5
0.2432	0.3895	0.5
0.2463	0.38	0.5
0.2484	0.3743	0.5
0.2667	0.3427	0.5
0.2485	0.3741	0.5
0.2485	0.374	0.5
0.2071	0.3905	0.5
0.7691	0.3035	0.5
0.2643	0.4065	0.5
0.2155	0.3712	0.5
0.2227	0.3558	0.5
0.2122	0.3624	0.5
0.2548	0.3623	0.5
0.2505	0.3702	0.5
0.2179	0.3559	0.5
0.2199	0.3649	0.5
0.225	0.4375	0.5
0.2186	0.3644	0.5
0.249	0.3729	0.5
0.2505	0.3705	0.5
0.2155	0.3959	0.5
0.2351	0.4147	0.5
0.2098	0.3637	0.5
0.2873	0.3998	0.5
0.2492	0.3725	0.5
0.7567	0.3328	0.5
0.2031	0.3724	0.5
0.2362	0.4104	0.5
0.2082	0.3713	0.5
0.2156	0.3638	0.5
0.2377	0.4065	0.5
0.2583	0.3562	0.5
0.2495	0.3718	0.5
0.2553	0.3613	0.5
0.2357	0.4123	0.5
0.2242	0.3607	0.5
0.2496	0.3715	0.5
0.2798	0.3991	0.5
0.2336	0.4174	0.5
0.2128	0.3902	0.5
0.2405	0.3997	0.5
0.2362	0.4113	0.5
0.2473	0.3774	0.5
0.2499	0.3709	0.5
0.2069	0.3696	0.5
0.25	0.3708	0.5
0.2111	0.3642	0.5
0.2375	0.4071	0.5
0.2331	0.4196	0.5
0.2909	0.4136	0.5
0.2964	0.3652	0.5
0.2633	0.3489	0.5
0.2481	0.3761	0.5
0.2606	0.3531	0.5
0.2726	0.332	0.5
0.2503	0.37	0.5
0.2517	0.3685	0.5
0.2519	0.3677	0.5
0.2505	0.3697	0.5
0.2505	0.3696	0.5
0.2505	0.3696	0.5
0.2552	0.3619	0.5
0.2506	0.3694	0.5
0.2442	0.3871	0.5
0.2507	0.3692	0.5
0.2542	0.3631	0.5
0.2631	0.3494	0.5
0.2337	0.3215	0.5
0.2893	0.3643	0.5
0.2262	0.3296	0.5
0.2723	0.3332	0.5
0.251	0.3687	0.5
0.2588	0.3556	0.5
0.2375	0.3312	0.5
0.2258	0.3258	0.5
0.2733	0.3308	0.5
0.2654	0.3449	0.5
0.2512	0.3682	0.5
0.295	0.3645	0.5
0.2741	0.329	0.5
0.2733	0.3311	0.5
0.2514	0.3679	0.5
0.23	0.3493	0.5
0.2515	0.3677	0.5
0.2396	0.3999	0.5
0.2736	0.329	0.5
0.2676	0.4234	0.5
0.1958	0.3757	0.5
0.2513	0.3687	0.5
0.2517	0.3673	0.5
0.2536	0.3643	0.5
0.2518	0.3671	0.5
0.2357	0.412	0.5
0.2444	0.3864	0.5
0.2541	0.3638	0.5
0.2725	0.4184	0.5
0.2591	0.3546	0.5
0.2504	0.3707	0.5
0.2868	0.3817	0.5
0.2521	0.3665	0.5
0.2696	0.3381	0.5
0.2507	0.3695	0.5
0.2162	0.3529	0.5
0.2534	0.3652	0.5
0.2523	0.3661	0.5
0.2497	0.3718	0.5
0.2071	0.3609	0.5
0.2764	0.3803	0.5
0.2792	0.4023	0.5
0.2415	0.3967	0.5
0.2217	0.3477	0.5
0.2625	0.3503	0.5
0.2492	0.3731	0.5
0.2664	0.3432	0.5
0.2528	0.3653	0.5
0.2528	0.3652	0.5
0.23	0.3466	0.5
0.2529	0.3651	0.5
0.2494	0.3721	0.5
0.2523	0.3669	0.5
0.2483	0.3753	0.5
0.2661	0.3449	0.5
0.2521	0.3672	0.5
0.2298	0.427	0.5
0.2664	0.3439	0.5
0.2048	0.3519	0.5
0.2868	0.3732	0.5
0.2533	0.3643	0.5
0.2534	0.3642	0.5
0.2662	0.3442	0.5
0.2557	0.3608	0.5
0.2441	0.387	0.5
0.25	0.3717	0.5
0.199	0.3568	0.5
0.254	0.3636	0.5
0.2717	0.404	0.5
0.2846	0.3865	0.5
0.257	0.3583	0.5
0.1979	0.3735	0.5
0.2222	0.3364	0.5
0.2295	0.427	0.5
0.254	0.3632	0.5
0.2611	0.3522	0.5
0.2384	0.4049	0.5
0.2096	0.3497	0.5
0.2096	0.3545	0.5
0.2763	0.3966	0.5
0.2721	0.333	0.5
0.2269	0.3449	0.5
0.2088	0.3407	0.5
0.2771	0.3235	0.5
0.2111	0.3606	0.5
0.2677	0.3434	0.5
0.2307	0.3291	0.5
0.3201	0.3582	0.5
0.2776	0.3233	0.5
0.2263	0.3223	0.5
0.2735	0.3314	0.5
0.2206	0.3281	0.5
0.286	0.3091	0.5
0.2344	0.3077	0.5
0.308	0.3436	0.5
0.3007	0.3591	0.5
0.2303	0.3102	0.5
0.3125	0.3495	0.5
0.2218	0.3197	0.5
0.3082	0.3552	0.5
0.2813	0.3161	0.5
0.2656	0.3441	0.5
0.2634	0.3488	0.5
0.2219	0.3107	0.5
0.2274	0.3039	0.5
0.2156	0.3101	0.5
0.3071	0.3587	0.5
0.2045	0.3228	0.5
0.2544	0.3634	0.5
0.3029	0.3774	0.5
0.2257	0.3068	0.5
0.3009	0.3699	0.5
0.2557	0.3603	0.5
0.2213	0.313	0.5
0.2017	0.3378	0.5
0.2063	0.3311	0.5
0.2338	0.4177	0.5
0.2754	0.3258	0.5
0.2664	0.3435	0.5
0.2628	0.3493	0.5
0.2327	0.4193	0.5
0.2815	0.3928	0.5
0.1945	0.3925	0.5
0.228	0.3118	0.5
0.2504	0.3716	0.5
0.2564	0.3594	0.5
0.2594	0.3548	0.5
0.2565	0.3592	0.5
0.2727	0.3313	0.5
0.2816	0.3141	0.5
0.2702	0.335	0.5
0.2973	0.3887	0.5
0.2567	0.3588	0.5
0.2483	0.3759	0.5
0.2545	0.363	0.5
0.1875	0.3816	0.5
0.2527	0.3665	0.5
0.1932	0.3599	0.5
0.2005	0.375	0.5
0.2571	0.3583	0.5
0.2571	0.3583	0.5
0.2616	0.3515	0.5
0.2615	0.3519	0.5
0.2573	0.358	0.5
0.2217	0.3388	0.5
0.2214	0.3404	0.5
0.2667	0.3432	0.5
0.2871	0.4155	0.5
0.2575	0.3577	0.5
0.1952	0.3731	0.5
0.2642	0.3466	0.5
0.2974	0.3759	0.5
0.2577	0.3574	0.5
0.2704	0.3364	0.5
0.298	0.3825	0.5
0.1943	0.3957	0.5
0.2656	0.3439	0.5
0.258	0.357	0.5
0.2308	0.3367	0.5
0.2968	0.3813	0.5
0.2639	0.3473	0.5
0.2623	0.3503	0.5
0.2034	0.3321	0.5
0.2143	0.3478	0.5
0.1922	0.364	0.5
0.2675	0.341	0.5
0.2952	0.3969	0.5
0.272	0.3328	0.5
0.2586	0.3562	0.5
0.2962	0.4006	0.5
0.2823	0.3136	0.5
0.2049	0.3493	0.5
0.1949	0.3645	0.5
0.2991	0.3744	0.5
0.2589	0.3558	0.5
0.2547	0.3624	0.5
0.2572	0.3582	0.5
0.2743	0.4154	0.5
0.2591	0.3555	0.5
0.2868	0.3046	0.5
0.2283	0.4301	0.5
0.2181	0.3592	0.5
0.1947	0.3545	0.5
0.2885	0.4137	0.5
0.2666	0.343	0.5
0.265	0.3455	0.5
0.2649	0.3457	0.5
0.2935	0.3856	0.5
0.2596	0.3548	0.5
0.2934	0.387	0.5
0.2034	0.3544	0.5
0.1957	0.3616	0.5
0.2598	0.3545	0.5
0.1977	0.3479	0.5
0.2599	0.3544	0.5
0.2098	0.3437	0.5
0.26	0.3542	0.5
0.2601	0.3541	0.5
0.1917	0.3609	0.5
0.253	0.3659	0.5
0.2102	0.3474	0.5
0.2603	0.3539	0.5
0.2604	0.3538	0.5
0.222	0.3425	0.5
0.2557	0.3618	0.5
0.2578	0.3577	0.5
0.2945	0.3917	0.5
0.2707	0.3355	0.5
0.2049	0.3502	0.5
0.2711	0.336	0.5
0.2608	0.3532	0.5
0.2635	0.3478	0.5
0.2609	0.3531	0.5
0.2802	0.3176	0.5
0.2899	0.2988	0.5
0.2833	0.3121	0.5
0.2932	0.2929	0.5
0.2893	0.2997	0.5
0.2986	0.377	0.5
0.2815	0.3149	0.5
0.2849	0.3082	0.5
0.298	0.3922	0.5
0.2944	0.4011	0.5
0.2833	0.3117	0.5
0.2835	0.311	0.5
0.2039	0.3801	0.5
0.2128	0.3411	0.5
0.2648	0.3464	0.5
0.2184	0.3386	0.5
0.28	0.3182	0.5
0.3013	0.3867	0.5
0.2743	0.3279	0.5
0.2767	0.3242	0.5
0.2601	0.3542	0.5
0.2798	0.3181	0.5
0.2785	0.3198	0.5
0.2523	0.3673	0.5
0.2621	0.3507	0.5
0.2704	0.3363	0.5
0.2713	0.3342	0.5
0.2917	0.4093	0.5
0.2854	0.3073	0.5
0.2735	0.3292	0.5
0.2656	0.3448	0.5
0.2793	0.3186	0.5
0.2986	0.3789	0.5
0.2631	0.349	0.5
0.254	0.3637	0.5
0.2167	0.3361	0.5
0.287	0.3042	0.5
0.2875	0.3036	0.5
0.2891	0.3	0.5
0.2943	0.2895	0.5
0.2175	0.3255	0.5
0.2724	0.3326	0.5
0.2832	0.3107	0.5
0.1659	0.3309	0.5
0.2678	0.3403	0.5
0.2619	0.3511	0.5
0.2671	0.3419	0.5
0.2612	0.3525	0.5
0.2626	0.3499	0.5
0.2643	0.347	0.5
0.2193	0.3383	0.5
0.2821	0.3134	0.5
0.2762	0.3249	0.5
0.2704	0.3358	0.5
0.2204	0.3523	0.5
0.2681	0.3406	0.5
0.2605	0.3527	0.5
0.2654	0.3452	0.5
0.2737	0.33	0.5
0.2685	0.3399	0.5
0.2628	0.8463	0.5
0.268	0.3405	0.5
0.2726	0.3318	0.5
0.2148	0.3428	0.5
0.2749	0.3273	0.5
0.4129	0.7273	0.5
0.2634	0.3487	0.5
0.2023	0.342	0.5
0.2642	0.3474	0.5
0.2828	0.3112	0.5
0.2775	0.3221	0.5
0.2749	0.3269	0.5
0.2671	0.3426	0.5
0.2564	0.3598	0.5
0.2713	0.3357	0.5
0.2689	0.3392	0.5
0.2651	0.3459	0.5
0.2691	0.3379	0.5
0.2645	0.3471	0.5
0.7831	0.2752	0.5
0.2635	0.8633	0.5
0.3699	0.7256	0.5
0.3837	0.7233	0.5
0.2728	0.3315	0.5
0.2767	0.3235	0.5
0.2839	0.3104	0.5
0.2886	0.302	0.5
0.2687	0.3399	0.5
0.2696	0.3377	0.5
0.2634	0.3479	0.5
0.2702	0.3368	0.5
0.2688	0.3395	0.5
0.2734	0.3307	0.5
0.8476	0.7069	0.5
0.2847	0.3094	0.5
0.2569	0.3585	0.5
0.2743	0.3282	0.5
0.2635	0.3486	0.5
0.2758	0.3254	0.5
0.2684	0.3403	0.5
0.2508	0.3704	0.5
0.2746	0.3274	0.5
0.2621	0.3504	0.5
0.2772	0.3228	0.5
0.2712	0.3351	0.5
0.2596	0.3552	0.5
0.2733	0.3309	0.5
0.2821	0.3126	0.5
0.2636	0.3481	0.5
0.2761	0.3246	0.5
0.2632	0.3487	0.5
0.2667	0.3439	0.5
0.2559	0.3603	0.5
0.2603	0.3531	0.5
0.2687	0.3389	0.5
0.275	0.3272	0.5
0.2714	0.3347	0.5
0.2733	0.3308	0.5
0.2699	0.3376	0.5
0.2673	0.3425	0.5
0.2814	0.3152	0.5
0.2781	0.3214	0.5
0.2806	0.317	0.5
0.2765	0.3243	0.5
0.2747	0.3274	0.5
0.2773	0.3223	0.5
0.2965	0.3907	0.5
0.2739	0.3288	0.5
0.2816	0.3167	0.5
0.2676	0.3425	0.5
0.2722	0.3327	0.5
0.2807	0.3168	0.5
0.281	0.3164	0.5
0.2849	0.3058	0.5
0.282	0.3145	0.5
0.2842	0.3086	0.5
0.2842	0.3077	0.5
0.2672	0.3415	0.5
0.278	0.321	0.5
0.5932	0.1289	0.5
0.276	0.3252	0.5
0.2662	0.3441	0.5
0.2858	0.3065	0.5
0.2875	0.304	0.5
0.2676	0.3412	0.5
0.2752	0.3264	0.5
0.2736	0.3296	0.5
0.2697	0.3382	0.5
0.2793	0.319	0.5
0.2886	0.3023	0.5
0.2733	0.3304	0.5
0.2753	0.3262	0.5
0.2778	0.3214	0.5
0.2804	0.3172	0.5
0.279	0.3194	0.5
0.2094	0.3232	0.5
0.1824	0.3687	0.5
0.269	0.3397	0.5
0.2804	0.3174	0.5
0.2851	0.3092	0.5
0.2785	0.3211	0.5
0.2842	0.3102	0.5
0.2864	0.3051	0.5
0.2858	0.3064	0.5
0.2696	0.3381	0.5
0.2688	0.3401	0.5
0.2677	0.3411	0.5
0.2737	0.3297	0.5
0.2844	0.3095	0.5
0.2777	0.3216	0.5
0.2713	0.335	0.5
0.2963	0.4212	0.5
0.2502	0.3724	0.5
0.2706	0.3345	0.5
0.2825	0.3128	0.5
0.2853	0.3001	0.5
0.194	0.3496	0.5
0.2796	0.3183	0.5
0.2773	0.3226	0.5
0.29	0.3038	0.5
0.31	0.3752	0.5
0.2728	0.3316	0.5
0.276	0.3251	0.5
0.2694	0.3384	0.5
0.279	0.3186	0.5
0.3035	0.4044	0.5
0.2813	0.3149	0.5
0.3071	0.408	0.5
0.1952	0.339	0.5
0.2673	0.3415	0.5
0.2853	0.3079	0.5
0.2744	0.3289	0.5
0.2698	0.3371	0.5
0.306	0.376	0.5
0.2788	0.3199	0.5
0.1959	0.3553	0.5
0.2095	0.3318	0.5
0.2737	0.3296	0.5
0.2996	0.4199	0.5
0.2784	0.3206	0.5
0.3195	0.3764	0.5
0.3219	0.3813	0.5
0.2732	0.3309	0.5
0.2735	0.3305	0.5
0.3068	0.4202	0.5
0.2771	0.3241	0.5
0.1885	0.3409	0.5
0.2027	0.333	0.5
0.1808	0.345	0.5
0.2838	0.3114	0.5
0.2165	0.3144	0.5
0.1881	0.3329	0.5
0.3307	0.4006	0.5
0.2613	0.352	0.5
0.3169	0.3638	0.5
0.2289	0.3136	0.5
0.212	0.3116	0.5
0.3245	0.3705	0.5
0.592	0.1404	0.5
0.6562	0.1524	0.5
0.7033	0.1172	0.5
0.3741	0.7086	0.5
0.7076	0.0906	0.5
0.7612	0.1336	0.5
0.3637	0.7057	0.5
0.3723	0.688	0.5
0.7446	0.295	0.5
0.693	0.1799	0.5
0.771	0.2953	0.5
0.3693	0.691	0.5
0.7865	0.3081	0.5
0.5734	0.1193	0.5
0.7383	0.2814	0.5
0.8276	0.283	0.5
0.7744	0.2743	0.5
0.6015	0.7717	0.5
0.7756	0.311	0.5
0.2669	0.8608	0.5
0.7674	0.3129	0.5
0.3754	0.725	0.5
0.7252	0.1438	0.5
0.7769	0.3135	0.5
0.7902	0.3232	0.5
0.796	0.2638	0.5
0.391	0.7127	0.5
0.6965	0.1099	0.5
0.5696	0.1168	0.5
0.8076	0.2996	0.5
0.4113	0.7014	0.5
0.386	0.6912	0.5
0.3802	0.6812	0.5
0.7474	0.3144	0.5
0.5843	0.1459	0.5
0.3732	0.6864	0.5
0.7964	0.3184	0.5
0.7155	0.0987	0.5
0.7977	0.3103	0.5
0.3925	0.7226	0.5
0.2734	0.8623	0.5
0.3713	0.6817	0.5
0.7969	0.3278	0.5
0.6584	0.1507	0.5
0.268	0.8489	0.5
0.2601	0.8611	0.5
0.3838	0.6916	0.5
0.2543	0.8643	0.5
0.7609	0.3029	0.5
0.7766	0.2983	0.5
0.796	0.308	0.5
0.2616	0.8686	0.5
0.3873	0.6745	0.5
0.412	0.7449	0.5
0.3782	0.6816	0.5
0.3695	0.7112	0.5
0.372	0.6857	0.5
0.7708	0.2975	0.5
0.7764	0.3214	0.5
0.2703	0.8635	0.5
0.7547	0.2939	0.5
0.5674	0.1228	0.5
0.7665	0.3032	0.5
0.3766	0.6844	0.5
0.5638	0.1027	0.5
0.3473	0.702	0.5
0.5741	0.121	0.5
0.787	0.2741	0.5
0.3719	0.7192	0.5
0.3854	0.6751	0.5
0.3654	0.6926	0.5
0.3726	0.6822	0.5
0.2565	0.8462	0.5
0.3839	0.7243	0.5
0.384	0.6762	0.5
0.3816	0.7225	0.5
0.2649	0.8637	0.5
0.7626	0.3051	0.5
0.792	0.2968	0.5
0.8023	0.3024	0.5
0.925	0.7441	0.5
0.799	0.2906	0.5
0.8519	0.7055	0.5
0.795	0.2987	0.5
0.7972	0.2898	0.5
0.8001	0.268	0.5
0.7972	0.2892	0.5
0.7977	0.2913	0.5
0.7844	0.2792	0.5
0.7787	0.3009	0.5
0.7823	0.2982	0.5
0.7976	0.2964	0.5
0.5994	0.7806	0.5
0.7845	0.2839	0.5
0.7967	0.2894	0.5
0.7926	0.2921	0.5
0.7927	0.2928	0.5
0.7926	0.2999	0.5
0.7789	0.3121	0.5
0.7861	0.3013	0.5
0.7881	0.3096	0.5
0.8063	0.2994	0.5
0.3769	0.7587	0.5
0.3741	0.7131	0.5
0.7918	0.2939	0.5
0.786	0.304	0.5
0.7865	0.2994	0.5
0.7763	0.3324	0.5
0.7867	0.2724	0.5
0.7982	0.3196	0.5
0.3768	0.685	0.5
0.7649	0.299	0.5
0.7545	0.2825	0.5
0.7735	0.3504	0.5
0.7971	0.3175	0.5
